FREQ,Frequency,REF_AREA,Reference Area,IND_DEMO,Demographics Indicator,AGE_GROUP,Age group,SEX,Sex (DESC),TIME_PERIOD,Observation,Observation Status,UNIT_MEASURE,Unit of Measure,SOURCE,Source
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,M,Male,2033,22735.228433118995,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,M,Male,2034,23258.053865052614,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,M,Male,2035,23850.78434774547,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,M,Male,2036,24500.696576979877,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,M,Male,2037,25205.304389862722,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,M,Male,2038,25956.12558358222,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,M,Male,2039,26746.286648963294,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,M,Male,2040,27559.261915010564,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,M,Male,2041,28355.126530558187,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,M,Male,2042,29127.15323130716,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2022,22226.938813025212,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2023,21697.20856092437,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2024,21601.238707983193,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2025,21427.82205882353,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2026,21241.132983193278,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2027,21525.979674369748,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2028,21559.23366596639,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2029,21549.315808823532,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2030,21658.849789915967,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2031,21871.500315126053,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2032,21859.54054621849,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2033,22273.46523109244,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2034,22762.648949579834,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2035,23319.36160714286,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2036,23932.518539915967,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2037,24597.16081932773,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2038,25304.829096638656,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2039,26048.960084033613,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2040,26812.78093487395,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2041,27558.224579831935,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y5T9,5-9,F,Female,2042,28277.269222689076,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2022,45207.96575428472,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2023,47423.109001396835,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2024,48595.09754438048,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2025,49097.721401573464,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2026,48005.33910253743,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2027,47154.123864555964,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2028,46055.167671356656,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2029,45807.295741613896,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2030,45360.55586553222,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2031,44952.91703969047,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2032,45505.86893034671,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2033,45688.409778387315,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2034,45836.3363833548,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2035,46212.866825940866,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2036,46827.51359550252,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2037,47042.58159961977,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2038,47950.85293810359,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2039,49028.97977379315,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2040,50253.49455643774,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2041,51599.18740272992,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,_T,Total,2042,53057.20427067814,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2022,22956.426103879487,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2023,24004.88700260608,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2024,24565.97197287524,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2025,24826.348776759438,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2026,24252.592650455557,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2027,23784.53250863642,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2028,23240.599956902068,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2029,23092.254715519968,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2030,22825.3878073253,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2031,22611.2143650799,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2032,22859.84717068802,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2033,23004.329254742457,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2034,23160.86438965919,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2035,23421.859298715815,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2036,23813.892504326628,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2037,24040.89162889986,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2038,24514.20566468461,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2039,25078.69021340211,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2040,25718.4290668624,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2041,26420.59654273766,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,M,Male,2042,27181.020431114015,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2022,22251.539650405233,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2023,23418.221998790752,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2024,24029.125571505243,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2025,24271.372624814026,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2026,23752.746452081876,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2027,23369.59135591954,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2028,22814.567714454584,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2029,22715.041026093928,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2030,22535.168058206917,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2031,22341.702674610562,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2032,22646.021759658695,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2033,22684.08052364486,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2034,22675.47199369561,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2035,22791.00752722505,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2036,23013.621091175894,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2037,23001.68997071991,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2038,23436.647273418977,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2039,23950.289560391037,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2040,24535.065489575336,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2041,25178.590859992255,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y10T14,10-14,F,Female,2042,25876.183839564128,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2022,29159.532314391232,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2023,30822.86513341448,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2024,32478.322476198646,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2025,34228.34863876408,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2026,36967.39339418513,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2027,39409.02305547602,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2028,41362.3868418336,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2029,42374.92497545065,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2030,42807.12362152879,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2031,41845.765380478755,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2032,41089.50123403649,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2033,40124.07170881015,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2034,39911.831145422766,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2035,39523.03894434344,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2036,39173.13596234165,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2037,39682.03154549129,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2038,39855.47057768215,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2039,39998.01760090215,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2040,40338.97972761966,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2041,40893.76142432424,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,_T,Total,2042,41110.7017845294,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2022,15710.43016251433,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2023,16661.156872736537,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2024,17524.557362281386,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2025,18356.514695444865,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2026,19682.987124424464,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2027,20883.97277475477,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2028,21855.423383501064,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2029,22364.945440317384,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2030,22601.483730368156,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2031,22074.525014103987,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2032,21641.609920107734,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2033,21141.663733643923,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2034,21008.744936213578,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2035,20767.633096143694,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2036,20576.11568909352,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2037,20818.79968698247,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2038,20959.865120384355,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2039,21109.505960072063,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2040,21353.47626890389,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2041,21718.788576680192,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,M,Male,2042,21936.889743216434,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2022,13449.102151876903,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2023,14161.708260677946,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2024,14953.76511391726,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2025,15871.833943319218,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2026,17284.406269760668,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2027,18525.05028072125,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2028,19506.963458332535,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2029,20009.97953513327,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2030,20205.639891160634,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2031,19771.24036637477,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2032,19447.891313928754,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2033,18982.40797516623,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2034,18903.08620920919,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2035,18755.40584819974,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2036,18597.020273248127,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2037,18863.231858508825,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2038,18895.605457297796,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2039,18888.511640830093,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y15T19,15-19,F,Female,2040,18985.50345871577,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
